Real-time data - subject to revision
Copyright Environment Canada(2024)

"Real-Time Hydrometric Data for WASI RIVER NEAR ASTORVILLE (02DD024) [ON]"

02DD024,"WASI RIVER NEAR ASTORVILLE"
Description of parameters:
47,"Discharge (unit values)",m³/s

Date (EST),Parameter ,Value (m³/s),Approval,Qualifier
2024-07-08 13:45:00,47,3.07,Provisional,UNSPECIFIED
2024-07-08 13:50:00,47,3.07,Provisional,UNSPECIFIED
2024-07-08 13:55:00,47,3.08,Provisional,UNSPECIFIED
2024-07-08 14:00:00,47,3.08,Provisional,UNSPECIFIED
2024-07-08 14:05:00,47,3.07,Provisional,UNSPECIFIED
2024-07-08 14:10:00,47,3.06,Provisional,UNSPECIFIED
2024-07-08 14:15:00,47,3.07,Provisional,UNSPECIFIED
2024-07-08 14:20:00,47,3.06,Provisional,UNSPECIFIED
2024-07-08 14:25:00,47,3.06,Provisional,UNSPECIFIED
2024-07-08 14:30:00,47,3.07,Provisional,UNSPECIFIED
2024-07-08 14:35:00,47,3.06,Provisional,UNSPECIFIED
2024-07-08 14:40:00,47,3.06,Provisional,UNSPECIFIED
2024-07-08 14:45:00,47,3.06,Provisional,UNSPECIFIED
2024-07-08 14:50:00,47,3.06,Provisional,UNSPECIFIED
2024-07-08 14:55:00,47,3.07,Provisional,UNSPECIFIED
2024-07-08 15:00:00,47,3.04,Provisional,UNSPECIFIED
2024-07-08 15:05:00,47,3.06,Provisional,UNSPECIFIED
2024-07-08 15:10:00,47,3.06,Provisional,UNSPECIFIED
2024-07-08 15:15:00,47,3.04,Provisional,UNSPECIFIED
2024-07-08 15:20:00,47,3.06,Provisional,UNSPECIFIED
2024-07-08 15:25:00,47,3.03,Provisional,UNSPECIFIED
2024-07-08 15:30:00,47,3.04,Provisional,UNSPECIFIED
2024-07-08 15:35:00,47,3.03,Provisional,UNSPECIFIED
2024-07-08 15:40:00,47,3.04,Provisional,UNSPECIFIED
2024-07-08 15:45:00,47,3.03,Provisional,UNSPECIFIED
2024-07-08 15:50:00,47,3.03,Provisional,UNSPECIFIED
2024-07-08 15:55:00,47,3.03,Provisional,UNSPECIFIED
2024-07-08 16:00:00,47,3.03,Provisional,UNSPECIFIED
2024-07-08 16:05:00,47,3.02,Provisional,UNSPECIFIED
2024-07-08 16:10:00,47,3.02,Provisional,UNSPECIFIED
2024-07-08 16:15:00,47,3.02,Provisional,UNSPECIFIED
2024-07-08 16:20:00,47,3.02,Provisional,UNSPECIFIED
2024-07-08 16:25:00,47,3.02,Provisional,UNSPECIFIED
2024-07-08 16:30:00,47,3.02,Provisional,UNSPECIFIED
2024-07-08 16:35:00,47,3.01,Provisional,UNSPECIFIED
2024-07-08 16:40:00,47,3.01,Provisional,UNSPECIFIED
2024-07-08 16:45:00,47,3.01,Provisional,UNSPECIFIED
2024-07-08 16:50:00,47,3.01,Provisional,UNSPECIFIED
2024-07-08 16:55:00,47,3.01,Provisional,UNSPECIFIED
2024-07-08 17:00:00,47,3.01,Provisional,UNSPECIFIED
2024-07-08 17:05:00,47,3.01,Provisional,UNSPECIFIED
2024-07-08 17:10:00,47,3.01,Provisional,UNSPECIFIED
2024-07-08 17:15:00,47,3.01,Provisional,UNSPECIFIED
2024-07-08 17:20:00,47,3.00,Provisional,UNSPECIFIED
2024-07-08 17:25:00,47,3.00,Provisional,UNSPECIFIED
2024-07-08 17:30:00,47,3.00,Provisional,UNSPECIFIED
2024-07-08 17:35:00,47,3.00,Provisional,UNSPECIFIED
2024-07-08 17:40:00,47,3.00,Provisional,UNSPECIFIED
2024-07-08 17:45:00,47,3.00,Provisional,UNSPECIFIED
2024-07-08 17:50:00,47,3.00,Provisional,UNSPECIFIED
2024-07-08 17:55:00,47,3.00,Provisional,UNSPECIFIED
2024-07-08 18:00:00,47,3.00,Provisional,UNSPECIFIED
2024-07-08 18:05:00,47,2.99,Provisional,UNSPECIFIED
2024-07-08 18:10:00,47,2.99,Provisional,UNSPECIFIED
2024-07-08 18:15:00,47,2.99,Provisional,UNSPECIFIED
2024-07-08 18:20:00,47,3.00,Provisional,UNSPECIFIED
2024-07-08 18:25:00,47,2.99,Provisional,UNSPECIFIED
2024-07-08 18:30:00,47,2.99,Provisional,UNSPECIFIED
2024-07-08 18:35:00,47,2.99,Provisional,UNSPECIFIED
2024-07-08 18:40:00,47,2.97,Provisional,UNSPECIFIED
2024-07-08 18:45:00,47,2.97,Provisional,UNSPECIFIED
2024-07-08 18:50:00,47,2.97,Provisional,UNSPECIFIED
2024-07-08 18:55:00,47,2.97,Provisional,UNSPECIFIED
2024-07-08 19:00:00,47,2.97,Provisional,UNSPECIFIED
2024-07-08 19:05:00,47,2.97,Provisional,UNSPECIFIED
2024-07-08 19:10:00,47,2.97,Provisional,UNSPECIFIED
2024-07-08 19:15:00,47,2.97,Provisional,UNSPECIFIED
2024-07-08 19:20:00,47,2.96,Provisional,UNSPECIFIED
2024-07-08 19:25:00,47,2.96,Provisional,UNSPECIFIED
2024-07-08 19:30:00,47,2.96,Provisional,UNSPECIFIED
2024-07-08 19:35:00,47,2.96,Provisional,UNSPECIFIED
2024-07-08 19:40:00,47,2.96,Provisional,UNSPECIFIED
2024-07-08 19:45:00,47,2.96,Provisional,UNSPECIFIED
2024-07-08 19:50:00,47,2.95,Provisional,UNSPECIFIED
2024-07-08 19:55:00,47,2.96,Provisional,UNSPECIFIED
2024-07-08 20:00:00,47,2.96,Provisional,UNSPECIFIED
2024-07-08 20:05:00,47,2.95,Provisional,UNSPECIFIED
2024-07-08 20:10:00,47,2.95,Provisional,UNSPECIFIED
2024-07-08 20:15:00,47,2.95,Provisional,UNSPECIFIED
2024-07-08 20:20:00,47,2.95,Provisional,UNSPECIFIED
2024-07-08 20:25:00,47,2.95,Provisional,UNSPECIFIED
2024-07-08 20:30:00,47,2.95,Provisional,UNSPECIFIED
2024-07-08 20:35:00,47,2.94,Provisional,UNSPECIFIED
2024-07-08 20:40:00,47,2.95,Provisional,UNSPECIFIED
2024-07-08 20:45:00,47,2.94,Provisional,UNSPECIFIED
2024-07-08 20:50:00,47,2.94,Provisional,UNSPECIFIED
2024-07-08 20:55:00,47,2.94,Provisional,UNSPECIFIED
2024-07-08 21:00:00,47,2.94,Provisional,UNSPECIFIED
2024-07-08 21:05:00,47,2.94,Provisional,UNSPECIFIED
2024-07-08 21:10:00,47,2.94,Provisional,UNSPECIFIED
2024-07-08 21:15:00,47,2.94,Provisional,UNSPECIFIED
2024-07-08 21:20:00,47,2.93,Provisional,UNSPECIFIED
2024-07-08 21:25:00,47,2.93,Provisional,UNSPECIFIED
2024-07-08 21:30:00,47,2.93,Provisional,UNSPECIFIED
2024-07-08 21:35:00,47,2.94,Provisional,UNSPECIFIED
2024-07-08 21:40:00,47,2.93,Provisional,UNSPECIFIED
2024-07-08 21:45:00,47,2.93,Provisional,UNSPECIFIED
2024-07-08 21:50:00,47,2.93,Provisional,UNSPECIFIED
2024-07-08 21:55:00,47,2.93,Provisional,UNSPECIFIED
2024-07-08 22:00:00,47,2.93,Provisional,UNSPECIFIED
2024-07-08 22:05:00,47,2.93,Provisional,UNSPECIFIED
2024-07-08 22:10:00,47,2.93,Provisional,UNSPECIFIED
2024-07-08 22:15:00,47,2.93,Provisional,UNSPECIFIED
2024-07-08 22:20:00,47,2.92,Provisional,UNSPECIFIED
2024-07-08 22:25:00,47,2.92,Provisional,UNSPECIFIED
2024-07-08 22:30:00,47,2.92,Provisional,UNSPECIFIED
2024-07-08 22:35:00,47,2.92,Provisional,UNSPECIFIED
2024-07-08 22:40:00,47,2.92,Provisional,UNSPECIFIED
2024-07-08 22:45:00,47,2.92,Provisional,UNSPECIFIED
2024-07-08 22:50:00,47,2.93,Provisional,UNSPECIFIED
2024-07-08 22:55:00,47,2.92,Provisional,UNSPECIFIED
2024-07-08 23:00:00,47,2.92,Provisional,UNSPECIFIED
2024-07-08 23:05:00,47,2.92,Provisional,UNSPECIFIED
2024-07-08 23:10:00,47,2.93,Provisional,UNSPECIFIED
2024-07-08 23:15:00,47,2.92,Provisional,UNSPECIFIED
2024-07-08 23:20:00,47,2.93,Provisional,UNSPECIFIED
2024-07-08 23:25:00,47,2.93,Provisional,UNSPECIFIED
2024-07-08 23:30:00,47,2.92,Provisional,UNSPECIFIED
2024-07-08 23:35:00,47,2.92,Provisional,UNSPECIFIED
2024-07-08 23:40:00,47,2.92,Provisional,UNSPECIFIED
2024-07-08 23:45:00,47,2.92,Provisional,UNSPECIFIED
2024-07-08 23:50:00,47,2.93,Provisional,UNSPECIFIED
2024-07-08 23:55:00,47,2.93,Provisional,UNSPECIFIED
2024-07-09 00:00:00,47,2.92,Provisional,UNSPECIFIED
2024-07-09 00:05:00,47,2.93,Provisional,UNSPECIFIED
2024-07-09 00:10:00,47,2.92,Provisional,UNSPECIFIED
2024-07-09 00:15:00,47,2.92,Provisional,UNSPECIFIED
2024-07-09 00:20:00,47,2.92,Provisional,UNSPECIFIED
2024-07-09 00:25:00,47,2.92,Provisional,UNSPECIFIED
2024-07-09 00:30:00,47,2.91,Provisional,UNSPECIFIED
2024-07-09 00:35:00,47,3.00,Provisional,UNSPECIFIED
2024-07-09 00:40:00,47,3.04,Provisional,UNSPECIFIED
2024-07-09 00:45:00,47,3.07,Provisional,UNSPECIFIED
2024-07-09 00:50:00,47,3.09,Provisional,UNSPECIFIED
2024-07-09 00:55:00,47,3.10,Provisional,UNSPECIFIED
2024-07-09 01:00:00,47,3.11,Provisional,UNSPECIFIED
2024-07-09 01:05:00,47,3.13,Provisional,UNSPECIFIED
2024-07-09 01:10:00,47,3.15,Provisional,UNSPECIFIED
2024-07-09 01:15:00,47,3.16,Provisional,UNSPECIFIED
2024-07-09 01:20:00,47,3.17,Provisional,UNSPECIFIED
2024-07-09 01:25:00,47,3.18,Provisional,UNSPECIFIED
2024-07-09 01:30:00,47,3.20,Provisional,UNSPECIFIED
2024-07-09 01:35:00,47,3.21,Provisional,UNSPECIFIED
2024-07-09 01:40:00,47,3.22,Provisional,UNSPECIFIED
2024-07-09 01:45:00,47,3.22,Provisional,UNSPECIFIED
2024-07-09 01:50:00,47,3.23,Provisional,UNSPECIFIED
2024-07-09 01:55:00,47,3.26,Provisional,UNSPECIFIED
2024-07-09 02:00:00,47,3.26,Provisional,UNSPECIFIED
2024-07-09 02:05:00,47,3.26,Provisional,UNSPECIFIED
2024-07-09 02:10:00,47,3.28,Provisional,UNSPECIFIED
2024-07-09 02:15:00,47,3.28,Provisional,UNSPECIFIED
2024-07-09 02:20:00,47,3.29,Provisional,UNSPECIFIED
2024-07-09 02:25:00,47,3.30,Provisional,UNSPECIFIED
2024-07-09 02:30:00,47,3.30,Provisional,UNSPECIFIED
2024-07-09 02:35:00,47,3.30,Provisional,UNSPECIFIED
2024-07-09 02:40:00,47,3.32,Provisional,UNSPECIFIED
2024-07-09 02:45:00,47,3.33,Provisional,UNSPECIFIED
2024-07-09 02:50:00,47,3.33,Provisional,UNSPECIFIED
2024-07-09 02:55:00,47,3.34,Provisional,UNSPECIFIED
2024-07-09 03:00:00,47,3.35,Provisional,UNSPECIFIED
2024-07-09 03:05:00,47,3.35,Provisional,UNSPECIFIED
2024-07-09 03:10:00,47,3.36,Provisional,UNSPECIFIED
2024-07-09 03:15:00,47,3.36,Provisional,UNSPECIFIED
2024-07-09 03:20:00,47,3.38,Provisional,UNSPECIFIED
2024-07-09 03:25:00,47,3.38,Provisional,UNSPECIFIED
2024-07-09 03:30:00,47,3.39,Provisional,UNSPECIFIED
2024-07-09 03:35:00,47,3.40,Provisional,UNSPECIFIED
2024-07-09 03:40:00,47,3.41,Provisional,UNSPECIFIED
2024-07-09 03:45:00,47,3.41,Provisional,UNSPECIFIED
2024-07-09 03:50:00,47,3.43,Provisional,UNSPECIFIED
2024-07-09 03:55:00,47,3.44,Provisional,UNSPECIFIED
2024-07-09 04:00:00,47,3.45,Provisional,UNSPECIFIED
2024-07-09 04:05:00,47,3.46,Provisional,UNSPECIFIED
2024-07-09 04:10:00,47,3.48,Provisional,UNSPECIFIED
2024-07-09 04:15:00,47,3.49,Provisional,UNSPECIFIED
2024-07-09 04:20:00,47,3.51,Provisional,UNSPECIFIED
2024-07-09 04:25:00,47,3.52,Provisional,UNSPECIFIED
2024-07-09 04:30:00,47,3.54,Provisional,UNSPECIFIED
2024-07-09 04:35:00,47,3.55,Provisional,UNSPECIFIED
2024-07-09 04:40:00,47,3.58,Provisional,UNSPECIFIED
2024-07-09 04:45:00,47,3.59,Provisional,UNSPECIFIED
2024-07-09 04:50:00,47,3.60,Provisional,UNSPECIFIED
2024-07-09 04:55:00,47,3.63,Provisional,UNSPECIFIED
2024-07-09 05:00:00,47,3.65,Provisional,UNSPECIFIED
2024-07-09 05:05:00,47,3.66,Provisional,UNSPECIFIED
2024-07-09 05:10:00,47,3.68,Provisional,UNSPECIFIED
2024-07-09 05:15:00,47,3.70,Provisional,UNSPECIFIED
2024-07-09 05:20:00,47,3.71,Provisional,UNSPECIFIED
2024-07-09 05:25:00,47,3.73,Provisional,UNSPECIFIED
2024-07-09 05:30:00,47,3.77,Provisional,UNSPECIFIED
2024-07-09 05:35:00,47,3.77,Provisional,UNSPECIFIED
2024-07-09 05:40:00,47,3.79,Provisional,UNSPECIFIED
2024-07-09 05:45:00,47,3.81,Provisional,UNSPECIFIED
2024-07-09 05:50:00,47,3.83,Provisional,UNSPECIFIED
2024-07-09 05:55:00,47,3.84,Provisional,UNSPECIFIED
2024-07-09 06:00:00,47,3.86,Provisional,UNSPECIFIED
2024-07-09 06:05:00,47,3.88,Provisional,UNSPECIFIED
2024-07-09 06:10:00,47,3.90,Provisional,UNSPECIFIED
2024-07-09 06:15:00,47,3.92,Provisional,UNSPECIFIED
2024-07-09 06:20:00,47,3.94,Provisional,UNSPECIFIED
2024-07-09 06:25:00,47,3.95,Provisional,UNSPECIFIED
2024-07-09 06:30:00,47,3.98,Provisional,UNSPECIFIED
2024-07-09 06:35:00,47,3.99,Provisional,UNSPECIFIED
2024-07-09 06:40:00,47,4.00,Provisional,UNSPECIFIED
2024-07-09 06:45:00,47,4.03,Provisional,UNSPECIFIED
2024-07-09 06:50:00,47,4.03,Provisional,UNSPECIFIED
2024-07-09 06:55:00,47,4.04,Provisional,UNSPECIFIED
2024-07-09 07:00:00,47,4.07,Provisional,UNSPECIFIED
2024-07-09 07:05:00,47,4.08,Provisional,UNSPECIFIED
2024-07-09 07:10:00,47,4.10,Provisional,UNSPECIFIED
2024-07-09 07:15:00,47,4.11,Provisional,UNSPECIFIED
2024-07-09 07:20:00,47,4.12,Provisional,UNSPECIFIED
2024-07-09 07:25:00,47,4.14,Provisional,UNSPECIFIED
2024-07-09 07:30:00,47,4.15,Provisional,UNSPECIFIED
2024-07-09 07:35:00,47,4.16,Provisional,UNSPECIFIED
2024-07-09 07:40:00,47,4.18,Provisional,UNSPECIFIED
2024-07-09 07:45:00,47,4.19,Provisional,UNSPECIFIED
2024-07-09 07:50:00,47,4.21,Provisional,UNSPECIFIED
2024-07-09 07:55:00,47,4.22,Provisional,UNSPECIFIED
2024-07-09 08:00:00,47,4.25,Provisional,UNSPECIFIED
2024-07-09 08:05:00,47,4.25,Provisional,UNSPECIFIED
2024-07-09 08:10:00,47,4.26,Provisional,UNSPECIFIED
2024-07-09 08:15:00,47,4.29,Provisional,UNSPECIFIED
2024-07-09 08:20:00,47,4.30,Provisional,UNSPECIFIED
2024-07-09 08:25:00,47,4.32,Provisional,UNSPECIFIED
2024-07-09 08:30:00,47,4.33,Provisional,UNSPECIFIED
2024-07-09 08:35:00,47,4.36,Provisional,UNSPECIFIED
2024-07-09 08:40:00,47,4.37,Provisional,UNSPECIFIED
2024-07-09 08:45:00,47,4.38,Provisional,UNSPECIFIED
2024-07-09 08:50:00,47,4.40,Provisional,UNSPECIFIED
2024-07-09 08:55:00,47,4.43,Provisional,UNSPECIFIED
2024-07-09 09:00:00,47,4.44,Provisional,UNSPECIFIED
2024-07-09 09:05:00,47,4.45,Provisional,UNSPECIFIED
2024-07-09 09:10:00,47,4.47,Provisional,UNSPECIFIED
2024-07-09 09:15:00,47,4.50,Provisional,UNSPECIFIED
2024-07-09 09:20:00,47,4.51,Provisional,UNSPECIFIED
2024-07-09 09:25:00,47,4.54,Provisional,UNSPECIFIED
2024-07-09 09:30:00,47,4.55,Provisional,UNSPECIFIED
2024-07-09 09:35:00,47,4.55,Provisional,UNSPECIFIED
2024-07-09 09:40:00,47,4.57,Provisional,UNSPECIFIED
2024-07-09 09:45:00,47,4.60,Provisional,UNSPECIFIED
2024-07-09 09:50:00,47,4.60,Provisional,UNSPECIFIED
2024-07-09 09:55:00,47,4.63,Provisional,UNSPECIFIED
2024-07-09 10:00:00,47,4.64,Provisional,UNSPECIFIED
2024-07-09 10:05:00,47,4.65,Provisional,UNSPECIFIED
2024-07-09 10:10:00,47,4.68,Provisional,UNSPECIFIED
2024-07-09 10:15:00,47,4.70,Provisional,UNSPECIFIED
2024-07-09 10:20:00,47,4.71,Provisional,UNSPECIFIED
2024-07-09 10:25:00,47,4.71,Provisional,UNSPECIFIED
2024-07-09 10:30:00,47,4.74,Provisional,UNSPECIFIED
2024-07-09 10:35:00,47,4.74,Provisional,UNSPECIFIED
2024-07-09 10:40:00,47,4.76,Provisional,UNSPECIFIED
2024-07-09 10:45:00,47,4.77,Provisional,UNSPECIFIED
2024-07-09 10:50:00,47,4.78,Provisional,UNSPECIFIED
2024-07-09 10:55:00,47,4.78,Provisional,UNSPECIFIED
2024-07-09 11:00:00,47,4.78,Provisional,UNSPECIFIED
2024-07-09 11:05:00,47,4.81,Provisional,UNSPECIFIED
2024-07-09 11:10:00,47,4.81,Provisional,UNSPECIFIED
2024-07-09 11:15:00,47,4.83,Provisional,UNSPECIFIED
2024-07-09 11:20:00,47,4.83,Provisional,UNSPECIFIED
2024-07-09 11:25:00,47,4.84,Provisional,UNSPECIFIED
2024-07-09 11:30:00,47,4.83,Provisional,UNSPECIFIED
2024-07-09 11:35:00,47,4.83,Provisional,UNSPECIFIED
2024-07-09 11:40:00,47,4.84,Provisional,UNSPECIFIED
2024-07-09 11:45:00,47,4.86,Provisional,UNSPECIFIED
2024-07-09 11:50:00,47,4.84,Provisional,UNSPECIFIED
2024-07-09 11:55:00,47,4.84,Provisional,UNSPECIFIED
2024-07-09 12:00:00,47,4.84,Provisional,UNSPECIFIED
2024-07-09 12:05:00,47,4.86,Provisional,UNSPECIFIED
2024-07-09 12:10:00,47,4.84,Provisional,UNSPECIFIED
2024-07-09 12:15:00,47,4.84,Provisional,UNSPECIFIED
2024-07-09 12:20:00,47,4.83,Provisional,UNSPECIFIED
2024-07-09 12:25:00,47,4.84,Provisional,UNSPECIFIED
2024-07-09 12:30:00,47,4.83,Provisional,UNSPECIFIED
2024-07-09 12:35:00,47,4.83,Provisional,UNSPECIFIED
2024-07-09 12:40:00,47,4.83,Provisional,UNSPECIFIED
2024-07-09 12:45:00,47,4.81,Provisional,UNSPECIFIED
2024-07-09 12:50:00,47,4.80,Provisional,UNSPECIFIED
2024-07-09 12:55:00,47,4.81,Provisional,UNSPECIFIED
2024-07-09 13:00:00,47,4.78,Provisional,UNSPECIFIED
2024-07-09 13:05:00,47,4.78,Provisional,UNSPECIFIED
2024-07-09 13:10:00,47,4.77,Provisional,UNSPECIFIED
2024-07-09 13:15:00,47,4.77,Provisional,UNSPECIFIED
2024-07-09 13:20:00,47,4.77,Provisional,UNSPECIFIED
2024-07-09 13:25:00,47,4.76,Provisional,UNSPECIFIED
2024-07-09 13:30:00,47,4.74,Provisional,UNSPECIFIED
2024-07-09 13:35:00,47,4.74,Provisional,UNSPECIFIED
2024-07-09 13:40:00,47,4.73,Provisional,UNSPECIFIED
2024-07-09 13:45:00,47,4.71,Provisional,UNSPECIFIED
2024-07-09 13:50:00,47,4.71,Provisional,UNSPECIFIED
2024-07-09 13:55:00,47,4.70,Provisional,UNSPECIFIED
2024-07-09 14:00:00,47,4.68,Provisional,UNSPECIFIED
2024-07-09 14:05:00,47,4.68,Provisional,UNSPECIFIED
2024-07-09 14:10:00,47,4.67,Provisional,UNSPECIFIED
2024-07-09 14:15:00,47,4.65,Provisional,UNSPECIFIED
2024-07-09 14:20:00,47,4.65,Provisional,UNSPECIFIED
2024-07-09 14:25:00,47,4.65,Provisional,UNSPECIFIED
2024-07-09 14:30:00,47,4.64,Provisional,UNSPECIFIED
2024-07-09 14:35:00,47,4.63,Provisional,UNSPECIFIED
2024-07-09 14:40:00,47,4.61,Provisional,UNSPECIFIED
2024-07-09 14:45:00,47,4.61,Provisional,UNSPECIFIED
2024-07-09 14:50:00,47,4.60,Provisional,UNSPECIFIED
2024-07-09 14:55:00,47,4.60,Provisional,UNSPECIFIED
2024-07-09 15:00:00,47,4.57,Provisional,UNSPECIFIED
2024-07-09 15:05:00,47,4.55,Provisional,UNSPECIFIED
2024-07-09 15:10:00,47,4.57,Provisional,UNSPECIFIED
2024-07-09 15:15:00,47,4.55,Provisional,UNSPECIFIED
2024-07-09 15:20:00,47,4.54,Provisional,UNSPECIFIED
2024-07-09 15:25:00,47,4.53,Provisional,UNSPECIFIED
2024-07-09 15:30:00,47,4.51,Provisional,UNSPECIFIED
2024-07-09 15:35:00,47,4.51,Provisional,UNSPECIFIED
2024-07-09 15:40:00,47,4.50,Provisional,UNSPECIFIED
2024-07-09 15:45:00,47,4.48,Provisional,UNSPECIFIED
2024-07-09 15:50:00,47,4.47,Provisional,UNSPECIFIED
2024-07-09 15:55:00,47,4.45,Provisional,UNSPECIFIED
2024-07-09 16:00:00,47,4.44,Provisional,UNSPECIFIED
2024-07-09 16:05:00,47,4.44,Provisional,UNSPECIFIED
2024-07-09 16:10:00,47,4.43,Provisional,UNSPECIFIED
2024-07-09 16:15:00,47,4.41,Provisional,UNSPECIFIED
2024-07-09 16:20:00,47,4.40,Provisional,UNSPECIFIED
2024-07-09 16:25:00,47,4.38,Provisional,UNSPECIFIED
2024-07-09 16:30:00,47,4.37,Provisional,UNSPECIFIED
2024-07-09 16:35:00,47,4.36,Provisional,UNSPECIFIED
2024-07-09 16:40:00,47,4.34,Provisional,UNSPECIFIED
2024-07-09 16:45:00,47,4.34,Provisional,UNSPECIFIED
2024-07-09 16:50:00,47,4.33,Provisional,UNSPECIFIED
2024-07-09 16:55:00,47,4.32,Provisional,UNSPECIFIED
2024-07-09 17:00:00,47,4.32,Provisional,UNSPECIFIED
2024-07-09 17:05:00,47,4.30,Provisional,UNSPECIFIED
2024-07-09 17:10:00,47,4.29,Provisional,UNSPECIFIED
2024-07-09 17:15:00,47,4.27,Provisional,UNSPECIFIED
2024-07-09 17:20:00,47,4.29,Provisional,UNSPECIFIED
2024-07-09 17:25:00,47,4.26,Provisional,UNSPECIFIED
2024-07-09 17:30:00,47,4.26,Provisional,UNSPECIFIED
2024-07-09 17:35:00,47,4.25,Provisional,UNSPECIFIED
2024-07-09 17:40:00,47,4.23,Provisional,UNSPECIFIED
2024-07-09 17:45:00,47,4.23,Provisional,UNSPECIFIED
2024-07-09 17:50:00,47,4.22,Provisional,UNSPECIFIED
2024-07-09 17:55:00,47,4.21,Provisional,UNSPECIFIED
2024-07-09 18:00:00,47,4.19,Provisional,UNSPECIFIED
2024-07-09 18:05:00,47,4.19,Provisional,UNSPECIFIED
2024-07-09 18:10:00,47,4.19,Provisional,UNSPECIFIED
2024-07-09 18:15:00,47,4.16,Provisional,UNSPECIFIED
2024-07-09 18:20:00,47,4.16,Provisional,UNSPECIFIED
2024-07-09 18:25:00,47,4.15,Provisional,UNSPECIFIED
2024-07-09 18:30:00,47,4.15,Provisional,UNSPECIFIED
2024-07-09 18:35:00,47,4.14,Provisional,UNSPECIFIED
2024-07-09 18:40:00,47,4.12,Provisional,UNSPECIFIED
2024-07-09 18:45:00,47,4.12,Provisional,UNSPECIFIED
2024-07-09 18:50:00,47,4.11,Provisional,UNSPECIFIED
2024-07-09 18:55:00,47,4.11,Provisional,UNSPECIFIED
2024-07-09 19:00:00,47,4.10,Provisional,UNSPECIFIED
2024-07-09 19:05:00,47,4.10,Provisional,UNSPECIFIED
2024-07-09 19:10:00,47,4.08,Provisional,UNSPECIFIED
2024-07-09 19:15:00,47,4.08,Provisional,UNSPECIFIED
2024-07-09 19:20:00,47,4.07,Provisional,UNSPECIFIED
2024-07-09 19:25:00,47,4.06,Provisional,UNSPECIFIED
2024-07-09 19:30:00,47,4.06,Provisional,UNSPECIFIED
2024-07-09 19:35:00,47,4.04,Provisional,UNSPECIFIED
2024-07-09 19:40:00,47,4.04,Provisional,UNSPECIFIED
2024-07-09 19:45:00,47,4.03,Provisional,UNSPECIFIED
2024-07-09 19:50:00,47,4.03,Provisional,UNSPECIFIED
2024-07-09 19:55:00,47,4.03,Provisional,UNSPECIFIED
2024-07-09 20:00:00,47,4.03,Provisional,UNSPECIFIED
2024-07-09 20:05:00,47,4.00,Provisional,UNSPECIFIED
2024-07-09 20:10:00,47,4.02,Provisional,UNSPECIFIED
2024-07-09 20:15:00,47,3.99,Provisional,UNSPECIFIED
2024-07-09 20:20:00,47,3.98,Provisional,UNSPECIFIED
2024-07-09 20:25:00,47,3.98,Provisional,UNSPECIFIED
2024-07-09 20:30:00,47,3.98,Provisional,UNSPECIFIED
2024-07-09 20:35:00,47,3.96,Provisional,UNSPECIFIED
2024-07-09 20:40:00,47,3.96,Provisional,UNSPECIFIED
2024-07-09 20:45:00,47,3.95,Provisional,UNSPECIFIED
2024-07-09 20:50:00,47,3.95,Provisional,UNSPECIFIED
2024-07-09 20:55:00,47,3.95,Provisional,UNSPECIFIED
2024-07-09 21:00:00,47,3.94,Provisional,UNSPECIFIED
2024-07-09 21:05:00,47,3.94,Provisional,UNSPECIFIED
2024-07-09 21:10:00,47,3.92,Provisional,UNSPECIFIED
2024-07-09 21:15:00,47,3.94,Provisional,UNSPECIFIED
2024-07-09 21:20:00,47,3.91,Provisional,UNSPECIFIED
2024-07-09 21:25:00,47,3.91,Provisional,UNSPECIFIED
2024-07-09 21:30:00,47,3.90,Provisional,UNSPECIFIED
2024-07-09 21:35:00,47,3.90,Provisional,UNSPECIFIED
2024-07-09 21:40:00,47,3.90,Provisional,UNSPECIFIED
2024-07-09 21:45:00,47,3.90,Provisional,UNSPECIFIED
2024-07-09 21:50:00,47,3.88,Provisional,UNSPECIFIED
2024-07-09 21:55:00,47,3.88,Provisional,UNSPECIFIED
2024-07-09 22:00:00,47,3.88,Provisional,UNSPECIFIED
2024-07-09 22:05:00,47,3.87,Provisional,UNSPECIFIED
2024-07-09 22:10:00,47,3.87,Provisional,UNSPECIFIED
2024-07-09 22:15:00,47,3.87,Provisional,UNSPECIFIED
2024-07-09 22:20:00,47,3.86,Provisional,UNSPECIFIED
2024-07-09 22:25:00,47,3.86,Provisional,UNSPECIFIED
2024-07-09 22:30:00,47,3.84,Provisional,UNSPECIFIED
2024-07-09 22:35:00,47,3.84,Provisional,UNSPECIFIED
2024-07-09 22:40:00,47,3.84,Provisional,UNSPECIFIED
2024-07-09 22:45:00,47,3.84,Provisional,UNSPECIFIED
2024-07-09 22:50:00,47,3.83,Provisional,UNSPECIFIED
2024-07-09 22:55:00,47,3.82,Provisional,UNSPECIFIED
2024-07-09 23:00:00,47,3.82,Provisional,UNSPECIFIED
2024-07-09 23:05:00,47,3.82,Provisional,UNSPECIFIED
2024-07-09 23:10:00,47,3.82,Provisional,UNSPECIFIED
2024-07-09 23:15:00,47,3.82,Provisional,UNSPECIFIED
2024-07-09 23:20:00,47,3.81,Provisional,UNSPECIFIED
2024-07-09 23:25:00,47,3.81,Provisional,UNSPECIFIED
2024-07-09 23:30:00,47,3.81,Provisional,UNSPECIFIED
2024-07-09 23:35:00,47,3.81,Provisional,UNSPECIFIED
